,次数中心性,媒介中心性,PageRank
315,0.00066711140760507,0.0,0.0002793138020908641
316,0.0,0.0,0.0001122082585418489
317,0.0,0.0,0.0001122082585418489
318,0.00466977985323549,0.001693762316955345,0.0010748477289983422
319,0.00133422281521014,0.0,0.0005941895273842493
320,0.00266844563042028,0.00047303713666333055,0.0007483993119638963
321,0.0,0.0,0.0001122082585418489
322,0.00333555703802535,0.0010642734678553316,0.0004973435151385284
323,0.00066711140760507,0.0,0.0004023556533175909
324,0.00266844563042028,0.00028783402972304103,0.00035326580014400857
325,0.0,0.0,0.0001122082585418489
326,0.00266844563042028,0.000766769208749593,0.0007271069124771
327,0.00266844563042028,0.0015569519152470461,0.0007546664763864899
328,0.00066711140760507,0.0,0.00027917964355998867
329,0.00466977985323549,0.0032983759789177117,0.0012553601027377225
330,0.00333555703802535,0.0017362591971582678,0.0013903490608476233
331,0.00333555703802535,0.001696881147816004,0.0008658719631346502
332,0.0,0.0,0.0001122082585418489
333,0.00266844563042028,0.0007932202697862948,0.0007557183792065226
334,0.00066711140760507,0.0002531907452604621,0.00033174306505260947
335,0.00066711140760507,0.00016020829898001878,0.0003577140912621633
336,0.00133422281521014,0.00023128513385301704,0.000720234585931953
337,0.00066711140760507,0.00015066731737978025,0.00018179470269233714
338,0.00066711140760507,0.0004622574373124584,0.0003276459157229723
339,0.00266844563042028,0.000557593665561121,0.00037479104580238285
340,0.00066711140760507,0.0004622574373124584,0.0002738379631928514
341,0.0,0.0,0.0001122082585418489
342,0.00066711140760507,0.00024899163012471467,0.0002840322871394831
343,0.0,0.0,0.0001122082585418489
344,0.00066711140760507,0.00016056512246197648,0.00015989676847094614
345,0.00200133422281521,0.0013110616409348524,0.0006359533536748703
346,0.00066711140760507,0.0,0.00047956586267909336
347,0.00200133422281521,0.0013118691933374442,0.00043398322883528555
348,0.00133422281521014,0.00024363569401434469,0.00040425707924969794
349,0.00266844563042028,0.0014884401086054748,0.0010564014088918546
350,0.00133422281521014,0.00010778274887157725,0.0003543720202340233
351,0.0,0.0,0.0001122082585418489
352,0.00066711140760507,9.970844871765544e-05,0.00020830543437221066
353,0.0,0.0,0.0001122082585418489
354,0.00066711140760507,0.0,0.00033076181076169275
355,0.00066711140760507,0.0,0.0002964132039503442
356,0.0,0.0,0.0001122082585418489
357,0.0,0.0,0.0001122082585418489
358,0.0,0.0,0.0001122082585418489
359,0.0,0.0,0.0001122082585418489
360,0.00133422281521014,0.0013577869312353683,0.0006005021031431773
361,0.0,0.0,0.0001122082585418489
362,0.00133422281521014,0.00046181210259443103,0.00039218466867343375
363,0.0,0.0,0.0001122082585418489
364,0.00133422281521014,0.0002444559840445278,0.00031097155062311823
365,0.0,0.0,0.0001122082585418489
366,0.00066711140760507,9.423828645433497e-05,0.0003748321224299163
367,0.0,0.0,0.0001122082585418489
368,0.00266844563042028,0.0010271214662912003,0.0008430671860898969
369,0.00466977985323549,0.0016875297976664608,0.0010214990798437739
370,0.0,0.0,0.0001122082585418489
371,0.0,0.0,0.0001122082585418489
372,0.00466977985323549,0.0017761903682015866,0.0010499948061598147
373,0.00266844563042028,0.0004789525651779159,0.0004796120298571496
374,0.00066711140760507,0.00014486559920314702,0.0003084784582504301
375,0.00200133422281521,0.00022199181733498433,0.0007497426588485503
376,0.0,0.0,0.0001122082585418489
377,0.00200133422281521,0.0007234972883601225,0.00039984885328878063
378,0.00133422281521014,0.0005353317907968577,0.0003837162502187225
379,0.0,0.0,0.0001122082585418489
380,0.0,0.0,0.0001122082585418489
381,0.00133422281521014,0.0004955054372899827,0.0004948300170465937
382,0.00200133422281521,0.001461766380440569,0.0005761348672051717
383,0.0,0.0,0.0001122082585418489
384,0.0,0.0,0.0001122082585418489
385,0.00066711140760507,4.6350460445664955e-05,0.00022417831751321056
386,0.00066711140760507,0.0,0.00024464225590675303
387,0.00400266844563042,0.0032166358710562434,0.0009352776108520162
388,0.00600400266844563,0.005643626920550348,0.0016254459259652735
389,0.00333555703802535,0.001299808492035006,0.0009330339919012654
390,0.00133422281521014,0.00022551895592763603,0.000307456703632907
391,0.00066711140760507,0.0,0.00033928598918481917
392,0.00200133422281521,0.0010662569527326786,0.0003396313488964912
393,0.0,0.0,0.0001122082585418489
394,0.00333555703802535,0.0012966561922080567,0.0004108635837281977
395,0.00066711140760507,0.00025968394321025185,0.0003748321224299163
396,0.00200133422281521,0.0004899196905052389,0.0008698545046728478
397,0.00066711140760507,0.0004622574373124584,0.0002075852784000434
398,0.00066711140760507,0.0,0.00043488958653127726
399,0.00133422281521014,0.00015066181295441165,0.00043875816940867885
400,0.00200133422281521,0.0003010914298852958,0.0006433261637291938
401,0.00466977985323549,0.0012342467706110828,0.000759880011573152
402,0.0,0.0,0.0001122082585418489
403,0.00066711140760507,4.0973714791537146e-05,0.00031106148881230043
404,0.00066711140760507,0.0,0.00048125294360719145
405,0.0,0.0,0.0001122082585418489
406,0.00133422281521014,0.0001702883270400344,0.0006634358865320757
407,0.00066711140760507,3.15788394951744e-05,0.00025683599528847465
408,0.00133422281521014,0.0009377023422972104,0.0005657456051120376
409,0.00066711140760507,0.00012381928042428587,0.0003861408965832918
410,0.0,0.0,0.0001122082585418489
411,0.0,0.0,0.0001122082585418489
412,0.00066711140760507,0.0,0.00028464814146864266
413,0.00066711140760507,9.193436274923526e-05,0.0002854082715021951
414,0.00200133422281521,0.00033794268727228437,0.0005462832870904189
415,0.0,0.0,0.0001122082585418489
416,0.00333555703802535,0.0010476436319494314,0.0005661132110660257
417,0.0,0.0,0.0001122082585418489
